X,Y,Z
44696.5,43626.9,260.032
45147,43196.4,49.3346
45245.4,43078.8,222.257
45307.9,43014,218.549
45430.9,42903.3,135.18
45335.1,42991.8,198.228
45349.3,42979.1,168.228
45032.1,43308.4,73.4359
45400.8,42935.3,134.236
45137.1,43181.9,265.422
45435.6,42898.2,152.492
45313.4,43019.6,178.6
45033.8,43314.8,48.8969
45184.4,43151.3,196.914
45266.9,43059.2,228.61
45272,43059.7,210.078
44848.8,43494.3,128.283
44798.9,43543.5,122.05
45429.7,42915.9,127.218
45420.3,42886.3,169.377
45311.2,42996.4,161.923
45120.6,43196.7,109.814
45314.9,42994.9,210.161
45417.5,42891.4,147.135
45294.4,43010.1,207.968
44921.2,43395.2,193.212
45314.6,42994.9,237.657
45408,42899,179.854
45372.9,42925.8,228.587
44723.5,43574.3,265.731
44726.4,43580.8,202.54
44736.3,43579.3,142.856
44942.1,43362.9,214.453
45132.4,43187.4,116.255
44711,43602.9,135.591
45139.9,43156.4,283.873
45103.8,43214.1,108.734
45426.1,42890.9,138.823
44823.9,43497.5,120.402
44688.6,43616.4,249.989
44751.6,43564.8,148.374
45157.4,43159.1,130.26
45063.9,43236,277.18
44996.6,43328,110.647
44693.1,43621.9,146.471
45186.6,43130.5,190.815
45144.7,43166.4,236.325
45268.1,43051.9,163.41
44700.5,43619.1,152.383
45066.9,43246.2,227.272
45098.8,43227.7,109.899
45397.4,42933.5,167.856
45399.4,42917.3,211.156
44850.6,43471.5,143.951
45133.6,43173.1,285.554
44678.5,43629.9,241.502
44940.6,43376.9,244.216
45437.6,42884.8,139.51
44798.5,43506,286.121
45159.9,43145,278.441
45271,43052.2,142.684
45414.7,42906.4,143.407
44872.5,43445,194.886
44756.1,43555.4,274.677
45278.2,43042.6,167.16
45152.9,43178,92.8461
44940.8,43340.5,239.847
45331.5,42949.9,271.331
45278.1,43009.3,219.306
44829.8,43473.2,75.3802
45379,42903.6,227.21
44828.9,43445,283.414
45116.2,43178.5,140.258
45155.4,43130.8,261.945
45100.4,43204,94.285
44961.9,43351,280.683
44709.8,43579,196.729
45188.7,43094.6,269.245
45288,42995.8,252.552
45097.4,43190.4,217.924
45147.4,43151.1,170.309
45328.8,42962.8,208.048
45398.8,42897.8,153.602
44690.5,43595.5,275.958
44656.9,43630.5,235.661
44917.3,43384.4,152.491
44872.5,43422.3,225.597
44796,43514.2,121.976
45326.5,42982.6,210.737
45301.7,42989.6,227.705
44931.8,43382.8,116.348
44712,43586.7,216.736
45325.5,42972.5,258.93
44920.7,43367.5,277.722
45105.9,43213.4,43.0712
45257.6,43045.2,157.325
44928.2,43385.5,93.6502
44687,43605.3,256.801
45137.9,43180.4,76.0334
44769.7,43531.4,176.888
45291.9,43012,240.114
44945.7,43346.3,286.331
45289.6,43010.7,196.352
44924.9,43392.6,82.678
44708.2,43597.3,192.734
45077,43227.5,153.474
45329.8,42970.7,282.093
45225,43080.5,183.207
44937.5,43390.2,116.767
45131.1,43173.4,159.965
45136.4,43135,219.941
45105.6,43156.7,279.961
45294.4,42992,120.553
45296.3,42977.6,185.923
45224.9,43055.2,154.972
45361.2,42910.3,187.079
44699.2,43571.9,260.219
45310.7,42969.8,127.009
44999.3,43278.2,146.589
45342.8,42922,282.705
45304,42965,263.233
45180.7,43086.3,274.155
45194.6,43076.5,259.707
44952.3,43318.6,227.188
44785,43503.5,82.6803
45115.5,43164,177.337
45313.8,42961.8,199.847
45238.5,43034.6,251.991
45211.3,43065.2,266.709
45301.5,42963.1,283.208
45220.7,43045.9,273.636
45187.4,43089.3,250.87
45268.6,43005.1,274.921
45310.9,42971.9,215.064
45297.3,42982.1,205.931
44869.7,43425.5,101.756
44880,43389.6,273.07
44802.3,43473.1,230.514
45387.6,42898,128.968
44941.3,43350.1,165.246
45138.6,43137.8,247.601
45165,43117.6,208.653
45235.8,43056,107.237
44953.9,43344.7,129.811
44778,43495.1,270.362
44905.2,43379.6,191.909
44905.7,43387.7,154.483
44728.5,43573.7,78.466
44936.2,43352.6,186.289
44846.4,43420.3,180.277
45115.4,43144.3,184.778
44955.2,43293,271.046
44725.1,43522.3,283.434
45126.2,43127.6,241.479
44911.8,43353.8,129.785
44734.1,43529.8,139.533
44847.9,43410.6,200.229
45366.2,42889.9,207.671
45139.3,43117.9,228.051
44770.2,43519.7,77.9529
45069.2,43211.9,62.1771
45289.7,42989.1,51.9091
44739,43533.1,122.667
44788,43475.1,170.669
44657.4,43615,117.674
44882.1,43368,282.818
44878,43379.2,224.927
45348.1,42926.1,133.541
44887.2,43387.3,106.477
45279,42989.4,140.508
45372.5,42902,184.185
45281,42974.4,267.769
45290.5,42981.4,216.456
45255.6,43008.1,222.474
45360.3,42911.1,124.067
45380.9,42885,176.202
45299.1,42979.3,108.38
44828.5,43431.3,283.778
44658.4,43609.2,202.269
45295.6,42970.8,232.266
44797.8,43471.5,203.451
45158.7,43112.2,214.375
44929,43351.9,109.047
45184.4,43098.6,129.901
45224.4,43047.3,218.524
45253.1,43025,197.172
44922,43340,67.3871
44758.5,43503.4,89.9196
45164.2,43061.4,283.889
45129.5,43137.7,70.7046
44725.7,43541.3,72.7069
45308.1,42933.3,235.863
44745.5,43508.2,104.202
45152.7,43107.5,79.4345
44811.2,43428.5,197.485
45154.3,43092.5,142.7
45353.8,42891.6,151.116
44676.8,43576.5,123.044
44894.3,43358.1,137.14
45086.8,43172.4,63.4966
44831.9,43431.7,71.0337
44665.9,43576.5,224.17
44825.5,43424,150.332
45175.8,43084.2,131.604
45168.2,43074.1,252.358
44897.3,43376.5,84.2864
45259.3,43002.1,68.5701
44912.9,43331.3,180.942
45095,43151,191.596
44917,43338.5,110.29
44960.7,43282.1,257.491
44977.7,43282.7,93.9723
45027.1,43237.4,34.936
44964,43301.9,67.6862
45004.3,43260.2,57.3871
45316.2,42929.7,246.972
44788.8,43459.4,183.286
44745.8,43498.1,263.909
45362.1,42884.5,197.081
44837.8,43425.3,130.864
44955.2,43300.2,153.854
45297.4,42949.7,222.82
45115.9,43153.3,90.4824
45169.9,43071.1,280.112
45033.9,43212,237.357
45126,43135.5,96.4745
44772.4,43493.1,156.97
45232.9,43024.2,206.413
45160,43110.6,156.034
45123.6,43091.6,223.504
44664.9,43566.9,156.634
45297.5,42925.1,223.532
45143.4,43097.3,95.2574
44779.3,43442.2,201.979
44738.1,43484.7,207.879
44751.3,43493.8,129.877
45143.6,43082.2,175.685
45168.4,43065.4,118.414
44788,43440.7,156.584
45181.6,43036.3,252.227
44682.7,43533.5,266.281
44663.9,43576.7,120.491
44981.3,43255.4,101.938
44688.9,43527.3,280.221
44706.5,43540.4,79.0122
45116.5,43100.4,255.908
44759.4,43470.5,200.016
45042.8,43203.9,60.4575
44788.3,43437.3,186.852
45232.2,43000.2,192.495
45157.8,43061.2,261.399
44661.4,43566.5,221.953
45162.7,43083.8,137.959
45109.1,43118.6,232.14
44775.6,43453.7,201.427
44962.5,43283.8,73.4338
44864.6,43366.5,189.565
44883.3,43367.4,111.521
44843.5,43399.5,104.356
45223.6,43003.4,278.497
44798.2,43434.1,183.356
45190.3,43052.8,161.946
45293.7,42945.9,138.33
45181.6,43052.3,179.73
44885.7,43354.8,152.409
44874.1,43363.4,169.848
45168.9,43052.2,283.437
45047.9,43181.4,223.363
45135.7,43112.4,145.415
44903.9,43326.9,214.011
44755.4,43485.8,149.59
45256.8,42965.9,285.228
45042.1,43192.9,234.14
45192.2,43050.2,186.945
44660.4,43575.8,259.07
45149.5,43090.7,168.187
44892.8,43297,280.94
44662.7,43539.2,195.979
45297.1,42924.4,40.0261
44740.4,43478.2,86.0404
44776.2,43422.2,205.828
45291.7,42909.4,237.169
45274.7,42937.3,114.883
44853.2,43367.2,75.0355
44740.9,43476.2,105.439
44974.5,43235.9,150.249
45103.7,43096.7,245.253
45157.8,43067.5,74.3577
44881.1,43328.9,166.092
45290.4,42932.1,52.7285
45260.8,42946.7,189.41
44787.1,43431.4,91.2917
45218.3,42980.6,270.074
45170.3,43040.1,162.107
45072.3,43128.2,259.469
45119.9,43077.3,281.165
44875.8,43328.3,257.236
45212.2,43003.9,190.42
45285.1,42918.4,269.688
45116.4,43110.7,110.326
45273.4,42958.9,88.5621
45297.3,42919,156.173
45225.9,42990.7,217.195
45249.1,42964.1,185.655
44662.3,43551.5,193.062
44754.6,43466.4,179.394
45321.3,42888.4,241.881
45270.4,42949.7,157.829
44986.9,43244.6,86.069
45089.9,43099.2,157.578
44701.3,43484,192.59
44895.2,43303.8,69.5952
44909.3,43263.4,282.95
45194.2,42981.2,285.008
44783.5,43417.1,78.3442
45228.6,42960.9,185.549
44997.6,43205.2,82.718
45276.7,42913.6,149.996
44713.2,43481.8,109.862
45305.7,42886.9,153.81
44946.5,43268.9,75.3528
44917.3,43292.5,54.209
45225,42955.3,272.914
45083.8,43100.7,240.228
45261.2,42940.9,92.1797
45141,43057,269.377
45272.4,42937.2,45.1626
45163.1,43017.7,283.929
44709.5,43486.2,168.596
44761,43433.7,175.051
44724.5,43466.4,204.781
44827.9,43381.8,109.322
44995.4,43208.6,122.548
44693.3,43498.5,222.599
45308.7,42896.3,85.7243
45167.5,43021.4,221.735
44685.1,43499.4,281.361
44971.7,43228,132.682
44678.2,43520.7,239.737
44729.4,43478.7,163.363
45007.9,43200.2,85.9394
45073.5,43133.2,131.442
45190.1,42997,283.897
44698.2,43520.4,130.862
44966.5,43237.4,135.886
45259.6,42952.6,83.181
44819.1,43390.6,144.603
44846.2,43356.4,162.909
44918.2,43287.7,121.87
44665,43532.1,238.51
44720.8,43504.5,68.306
45311.5,42888.6,212.507
45193,42959.6,283.737
44981.7,43190.9,117.76
45125.4,43036,243.118
44866,43309.2,140.093
45030.3,43159.5,31.2023
45292.8,42885.4,107.671
45186.2,42983.4,217.767
45077.5,43100.6,163.314
45205,42974.2,170.192
44754.5,43426,101.861
45289.8,42891.9,220.926
44656.5,43518.8,140.521
44974.7,43215.4,53.3193
45123.4,43043.8,283.197
45168.4,42995.8,273.139
45068.5,43111.4,149.602
45286.9,42885.5,200.496
44957.8,43229.1,138.555
45045.3,43148,103.948
44707.3,43476.7,214.854
45182.2,42987.8,262.921
45107.9,43070.7,246.348
44840.1,43299.1,273.572
44660.5,43481.6,202.63
44670.7,43482.5,95.8065
44807.1,43324.6,284.474
44726.1,43412.9,230.319
44757.4,43381.7,218.317
44687.7,43470.4,100.501
45161.3,42987.8,177.061
44888.6,43256.4,213.155
44769,43381.9,150.291
45036.7,43112.2,155.613
45236.4,42924.4,79.6002
45202.1,42960.9,133.973
45097.8,43044.2,271.819
45077.1,43068.6,226.506
45075.4,43085.7,136.105
44667.6,43484,240.174
44691.3,43474.6,124.052
44868.2,43275.9,247.504
44969.7,43198.9,53.2518
44828.9,43335.2,114.584
44993.6,43157.2,198.273
45083.4,43059.8,279.893
45065.4,43104.1,63.6291
45244.5,42923.7,99.3111
44986.7,43176.8,120.158
44968,43203.4,75.5759
45101.4,43049.6,264.637
45164.2,42993.3,213.759
44731.5,43421.2,236.786
45141.8,42990.8,160.66
45058.5,43060.6,239.165
44755.5,43357.2,211.596
44947.5,43163.1,276.907
45209.9,42923,95.571
45046.2,43090,85.2003
45173.2,42958.2,95.1102
44833.8,43286,189.895
45176.5,42945.1,175.505
45169.1,42956.7,183.754
45007.1,43119.6,175.262
44947.6,43196.5,37.8618
45014.8,43131.6,75.4194
44676,43441.6,250.827
45034.1,43103.2,121.919
44765.7,43372.9,110.667
45023.3,43108.2,199.648
45185.7,42949.6,175.525
45111.6,43010,283.128
44916.9,43216.7,166.501
44838.2,43317.4,33.8958
45161.2,42961.7,275.655
44949.4,43171.5,284.828
45055.3,43098.4,96.0838
45153.6,42979,224.69
45053.2,43083.6,197.408
44984.5,43168.7,82.4573
44662.1,43476.4,185.36
44879.6,43209.2,200.8
44862.6,43245.4,51.5652
44873.2,43229.1,129.162
44849.8,43251.5,173.485
44834.8,43261.8,160.835
44687.4,43402.6,237.607
44840.4,43272.2,101.693
45051.4,43046,205.533
44927.6,43192.5,34.8858
45141.6,42965.2,130.352
45001.1,43117.9,66.59
45147.4,42942.1,266.4
45009.2,43089.4,198.343
45137.1,42985.1,119.781
45089.6,42997.2,282.875
45060.5,43049.3,139.336
45202.3,42906.8,166.526
44981.6,43111,282.598
44698.9,43391.2,281.987
44877,43240.5,65.3099
44665,43446.8,126.481
45167.4,42929.2,275.86
45150.9,42951.2,242.378
44914.7,43200.5,103.313
45072.2,43046.6,84.0583
45058.3,43042.3,265.676
44801.9,43323.3,68.6589
44779,43344.8,57.9948
44920.1,43182.2,207.069
45157.8,42940.4,270.348
45060.5,43063.5,63.6802
44916.5,43199.2,135.367
44777.9,43335.7,160.038
45026.8,43084.1,219.838
45095.3,43022.8,154.019
44844.1,43269.3,194.802
44923.9,43208.1,40.6716
45134.7,42969.8,283.248
44724.1,43386.7,242.404
44860.6,43262.9,110.264
44927.9,43199.6,91.4001
45037.8,43072.9,281.923
44663.1,43456.1,192.454
45014.1,43122.9,31.7085
45115.5,42949.9,254.472
44937.7,43143.4,144.27
44824.2,43246.1,222.805
44865.9,43215.9,143.635
44895.7,43173.8,249.455
44829.6,43259,130.392
45147.6,42932.5,171.312
44834.8,43256.6,54.988
44957,43128,108.752
44830.7,43246.9,160.602
44887.1,43197,144.161
44932.5,43143.1,208.135
44843.4,43240.4,182.952
44772.4,43305.6,195.587
45035.4,43038.3,262.442
44833,43235.8,283.065
45136,42947.8,174.599
45096.1,43000.2,151.257
45145.1,42947,138.272
44755.7,43345.9,55.2421
44978.1,43095.1,272.563
45092.1,42981.4,265.907
44973.4,43111.2,204.312
44971.3,43109.8,270.989
44912,43194.2,33.4985
44829.2,43268.8,92.1935
44867.3,43225.5,110.006
44733.8,43368.9,118.881
45147.1,42948.9,78.3446
45148.1,42949.8,114.527
44847,43237.3,208.616
44901.6,43179.2,236.314
44972,43132.8,56.4526
45174.1,42907.2,228.601
44824.4,43288.7,32.5924
44805.9,43282.1,184.132
44739.1,43346.5,242.91
45094.5,42989.8,267.926
44814.2,43283.8,107.769
45002.8,43092.3,149.469
44881.9,43218,125.286
44826.6,43224,173.645
44809.3,43238.2,223.656
44802.6,43237.6,263.451
44836.9,43232.8,52.146
45035.7,43023.6,170.608
45015,43026.8,284.748
44919.8,43153.6,28.6299
44930.1,43118.1,256.195
45041.2,43016.3,156.731
45000.2,43053.2,188.798
45059.2,43011.6,75.6651
44914.8,43144.2,173.244
45077.2,42965.7,285.166
45095.4,42949.6,284.518
44949.4,43132.5,72.4489
44865.2,43199.5,116.354
44815.8,43244.7,244.313
44688.4,43373.3,190.317
45126.2,42950,59.5278
45177.4,42900.8,58.887
45085.9,42987.3,144.235
44798.9,43282.9,33.4835
45098,42978.4,84.6896
45052.7,43027.7,126.221
45104.1,42970.1,162.571
44775.5,43305.6,56.4784
45097.6,42975.1,141.312
45083.7,42973.3,276.327
45041.2,43022.4,222.213
45052.1,43007,245.073
44806.4,43269,136.118
45008.4,43065.3,164.23
44807.7,43249.5,263.898
44876.3,43206.3,78.8694
45049.1,43012.7,258.741
45075,42999.8,262.219
44983.4,43101.1,102.789
45052,43036.6,68.2524
44980.1,43092.6,221.724
45048.5,42968.8,263.6
45036.8,42989.5,210.699
44927.8,43114.7,109.511
44903.7,43115.3,272.124
45138.4,42896.8,136.807
44908.2,43119.4,258.927
44920.6,43114.8,152.231
44982.9,43051.4,149.309
44850.9,43181.8,177.734
44887,43161.4,60.2163
44772.7,43283.3,54.7401
45090.3,42954.1,277.649
45100.2,42933.4,206.908
44809.2,43238.3,72.7656
44771.7,43255,261.735
44946.2,43107,82.7223
44969.6,43087.6,32.0567
44986.1,43066.4,102.226
44893,43174.1,44.4786
44882.1,43165.2,141.321
45078.4,42967.3,158.957
44790.5,43239.7,263.712
44809.8,43227.1,259.712
44839,43203.3,195.416
44990.3,43056.6,153.493
44800.4,43262.8,55.0139
45033.7,43019.9,123.643
45012.5,43031.8,195.665
44970.5,43088.5,116.799
45084.8,42972.6,161.488
44812,43237.2,161.21
44930.3,43123.6,101.297
45042.5,43000.1,273.91
45055.2,42960.1,70.7323
44778.4,43226.7,124.727
44948.8,43068.8,65.9449
44787,43228,59.7868
44788.6,43201.6,283.746
44691.3,43297.5,269.746
45085.5,42919.9,206.925
44865.6,43135,216.155
44783.1,43212.6,259.909
44901.2,43101.6,209.766
45006.4,43000.8,224.214
45043.8,42955.1,261.073
44999.1,42998.3,283.13
45106.5,42901.8,172.874
44680.8,43342.6,82.2906
44950.5,43064.9,183.903
44814.9,43189.9,216.053
45098,42907.2,234.992
44679,43336.4,170.457
44908.5,43103.1,198.644
45067,42939.6,271.369
45123.1,42890.1,179.77
44721.1,43309.6,49.9577
44920.2,43092.4,204.118
44915.3,43124.8,33.3997
45091.7,42926.5,239.868
44944.3,43066,261.23
44961.7,43072.7,124.544
44894.9,43135.7,157.516
45121,42886.6,284.102
44785.5,43229.3,242.403
45115,42921.8,95.0413
44903.6,43117.1,199.181
44950.4,43064.2,277.335
45051.9,42978.1,142.124
45071,42941.3,285.878
44938.9,43080.8,234.387
44909.8,43042.6,279.087
44707.7,43242.4,285.033
44816.5,43140,226.405
44828.3,43145.2,134.309
44948.8,43037.4,134.43
44677.4,43301.5,123.777
45017.1,42953.6,203.144
44973.1,42992.9,236.131
44971.6,43006.7,140.414
44976.1,43005.1,125.676
44915.3,43064.2,179.407
44958.4,43018.6,194.316
45100.3,42888.2,114.077
45099.7,42894.8,99.9124
44916,43070.6,140.481
45029.7,42969.7,56.4649
44992.7,42980.8,255.054
44913.4,43075.4,157.27
44794.2,43201.4,158.115
44958.3,43055.4,43.4103
44928.8,43067.3,139.474
44725.1,43261.2,228.734
44878.3,43133.2,56.9092
44908.4,43090.4,191.614
45009,42997.7,154.116
44784.9,43207.5,222.351
44800.6,43207.4,76.804
44918.7,42992.5,270.068
44794,43119.1,243.966
44784.9,43156.1,60.8593
44980.3,42954.1,149.244
44806.8,43113.5,280.655
45030.6,42908.7,129.17
44938.5,42980.6,263.832
45014,42923,154.653
44965.4,42982.5,74.6214
45038.6,42918,49.0322
44689.6,43244.9,163.17
45025.4,42926.5,52.148
44935.3,42989.8,250.067
44790.5,43143.8,207.503
44801.4,43150.3,62.4845
45031.9,42910.9,169.163
44779.7,43166.3,146.395
45020.3,42923.3,179.4
44968.3,42975.5,176.957
45031.6,42904.1,230.79
44776.5,43164.8,273.177
45069.9,42885.3,77.3066
45042.1,42907,136.073
44932,43026.8,86.7938
44817.7,43117.8,275.864
44939.1,43003.4,224.497
45020.2,42925.9,215.851
45045,42895.9,270.617
44907,43053.3,150.78
44927,43047.6,71.0611
44920.2,43043.3,143.072
44944.8,43027.1,84.7631
44767.4,43212.4,43.3453
44870.4,43099.3,121.525
44955.4,42995.2,244.111
44956.1,43020.6,56.0953
44791.2,43088.3,167.097
44918.1,42943.7,256.896
44969.8,42887.5,280.911
44776.4,43087.1,256.156
44784,43082.1,256.663
44875.4,42990.5,263.285
44824.1,43065,85.3118
44894.6,42982.6,182.786
44955.3,42926.5,130.852
44728.4,43168,53.8973
44787.8,43083.5,284.101
44720.2,43172.4,132.568
44942.5,42924.2,285.603
44831.8,43048.5,218.765
44855.6,43029.9,206.893
44931.1,42963,117.51
44839.9,43063.2,131.153
44828.8,43066.8,179.952
45015.7,42893.5,98.2437
44742.3,43162.5,158.483
45001.5,42892.2,217.709
44863.8,43060,73.3645
44902.2,43008.6,135.162
44904.3,43011.5,82.8512
44794.7,43097,283.604
44723.9,43179.4,238.925
44830.4,43069,248.571
45021.6,42900,59.1268
44873.2,43020.5,274.629
44867.8,43058.6,48.143
45030.2,42892.4,70.3482
44973.9,42926.6,252.971
44937.1,42987.6,93.6764
44844.2,43064.8,248.094
44925.1,43016.1,32.8916
44774.8,43140.7,224.427
44906.9,43007.1,210.392
44867.5,43038.5,258.213
44802.8,43102,261.785
44747.4,43188.2,39.2249
44933.3,42884.1,88.3735
44773.4,43038.4,182.754
44753.7,43047.6,243.674
44696,43101.1,253.84
44746.5,43058.8,235.408
44785.8,43026.6,175.462
44674.6,43141.4,174.703
44830.2,42984.7,207.18
44787.3,43030.1,197.11
44913.1,42905.7,130.862
44926.5,42884.9,202.483
44816.6,43000.7,179.579
44777.2,43037.2,213.254
44746.3,43082.9,122.643
44766,43053.7,189.986
44887.3,42935.9,176.745
44731.9,43092.7,163.619
44735.5,43084.1,224.472
44804.3,43019.8,176.166
44733.4,43098.5,119.153
44806.8,43004.3,282.225
44790.5,43028,254.432
44959.8,42889.7,33.0469
44749.2,43085.6,153.938
44866.3,42976.7,97.665
44755.9,43098.9,56.3171
44768.1,43068.7,212.188
44732,43102.1,196.021
44750.1,43072.9,283.61
44855,42977.2,230.171
44767.6,43074.6,179.647
44742.4,43109.5,111.598
44909.7,42950.1,31.1427
44819.1,43031.1,134.287
44728.9,43134.7,84.7797
44891.4,42964,196.24
44891.2,42968.5,160.006
44720.9,43135.3,130.795
44798.3,43037.5,284.063
44873.9,42974.1,255.175
44838,43017.2,158.988
44950,42906.7,149.468
44874.3,42969,284.705
44861.2,42986.4,250.173
44972.4,42898.1,81.0032
44775.6,43073.5,284.044
44763.5,43094.2,235.206
44863.9,43007.3,142.134
44745.3,42972.2,215.888
44665.9,43071.9,46.5438
44705,43016.1,210.859
44840.4,42900.9,82.6312
44660.6,43078.8,134.865
44753.4,42995.4,197.582
44714.2,43037.4,172.877
44883.6,42886.7,26.795
44863.8,42899.3,72.7199
44772.9,42970.8,280.586
44857.1,42911.9,81.2202
44760.2,43015.5,88.9482
44711.3,43067.9,88.8406
44865.9,42920.6,63.9679
44657.5,43131,58.2529
44767.5,43010.9,252.678
44726.1,43046.8,248.582
44733.9,43046.6,239.923
44775.9,43006.8,240.525
44831.3,42972.2,70.2007
44892.9,42893,249.946
44880.2,42912.1,199.002
44822.1,42977.7,210.944
44905.6,42899.1,179.167
44660.6,42898.7,68.8692
44686.8,42907.8,42.7145
44710.7,42888.4,113.726
44684.2,42918.1,168.559
44721.8,42890.1,84.9459
44685.8,42927.3,137.198
44689.6,42944.5,86.2673
44714.5,42925.3,56.1276
44685.2,42961.1,52.0126
44752.8,42886.4,176.726
44705.1,42951.1,36.8125
44697,42960.4,66.7132
44750.4,42899.3,144.696
44682.6,42991.3,105.241
44768.5,42917.2,55.9477
44686.4,42998.3,200.297
44731.2,42963.3,129.466
44720,42981.9,155.894
44708.3,42990.4,167.28
44766.6,42955.6,90.4337
44729.1,42998.5,131.795
44684.9,43028.6,187.828
